participant_id,age,trial,risky_reward,safe_reward,reward_diff,choice
901,25,2,20.19,10.59,9.6,1
901,25,3,25.65,12.17,13.48,1
901,25,4,26.55,5.2,21.36,1
901,25,5,16.53,12.3,4.23,1
901,25,6,21.56,11.91,9.65,1
901,25,7,18.35,11.16,7.19,0
901,25,8,20.72,7.59,13.13,1
901,25,9,24.33,9.2,15.13,1
902,78,0,22.85,5.36,17.49,0
902,78,1,21.76,11.98,9.78,0
902,78,2,29.64,8.19,21.46,0
902,78,3,15.28,13.85,1.44,0
902,78,4,17.93,14.33,3.6,0
902,78,5,25.38,13.19,12.19,0
902,78,6,28.76,13.64,15.12,0
902,78,7,17.74,8.05,9.69,0
902,78,8,26.0,10.35,15.65,0
902,78,9,27.62,14.61,13.02,0
903,80,0,18.37,5.19,13.18,0
903,80,1,25.5,14.12,11.38,0
903,80,2,23.3,11.96,11.34,0
903,80,3,23.55,12.15,11.4,0
903,80,4,21.79,12.48,9.31,0
903,80,5,18.2,6.87,11.32,0
903,80,6,15.54,7.83,7.71,0
903,80,7,24.72,5.74,18.98,0
903,80,8,23.54,8.19,15.36,0
903,80,9,25.69,5.09,20.6,0
904,58,0,17.14,6.28,10.86,0
904,58,1,20.65,10.27,10.38,0
904,58,2,15.71,7.41,8.3,0
904,58,3,27.93,8.73,19.2,0
904,58,4,26.35,7.95,18.4,1
904,58,5,18.86,8.87,9.99,1
904,58,6,22.18,12.4,9.78,0
904,58,7,16.08,9.4,6.68,0
904,58,8,15.87,5.6,10.27,0
904,58,9,17.92,14.35,3.58,0
905,56,0,19.31,12.05,7.26,0
905,56,1,16.98,7.37,9.61,0
905,56,2,15.78,7.73,8.05,1
905,56,3,18.02,11.83,6.19,0
905,56,4,25.74,11.46,14.28,0
905,56,5,15.88,6.67,9.2,0
905,56,6,20.59,9.18,11.41,1
905,56,7,17.24,10.09,7.15,0
905,56,8,20.88,5.43,15.45,0
905,56,9,19.37,7.45,11.92,1
906,18,0,25.86,13.19,12.67,1
906,18,1,19.84,8.1,11.73,1
906,18,2,29.0,11.38,17.62,1
906,18,3,24.94,9.47,15.46,1
906,18,4,27.29,6.71,20.57,1
906,18,5,22.28,6.87,15.41,1
906,18,6,23.21,5.3,17.91,1
906,18,7,24.52,6.44,18.08,1
906,18,8,23.79,6.39,17.4,1
906,18,9,15.41,6.03,9.38,1
907,20,0,22.92,11.2,11.72,1
907,20,1,19.33,13.09,6.24,1
907,20,2,19.2,5.39,13.81,1
907,20,3,20.3,6.95,13.35,1
907,20,4,27.31,6.63,20.68,1
907,20,5,25.13,8.26,16.86,1
907,20,6,21.67,6.28,15.38,1
907,20,7,23.54,13.8,9.74,1
907,20,8,16.2,7.07,9.12,1
907,20,9,27.46,13.62,13.84,1
908,30,0,16.56,6.36,10.21,0
908,30,1,28.94,6.99,21.94,1
908,30,2,19.96,5.3,14.66,0
908,30,3,22.37,11.42,10.95,1
908,30,4,20.18,7.22,12.96,1
908,30,5,25.43,8.61,16.83,1
908,30,6,15.02,5.64,9.38,1
908,30,7,22.72,9.35,13.37,0
908,30,8,22.56,8.84,13.71,1
908,30,9,27.31,10.76,16.55,1
909,45,0,24.73,9.25,15.48,0
909,45,1,28.78,11.0,17.78,0
909,45,2,15.85,10.6,5.25,0
909,45,3,22.45,10.94,11.52,0
909,45,4,17.97,5.98,11.99,0
909,45,5,27.34,13.5,13.84,0
909,45,6,27.5,12.01,15.49,1
909,45,7,26.43,6.79,19.64,1
909,45,8,20.92,8.15,12.77,1
909,45,9,17.54,7.94,9.6,1
910,79,0,22.09,12.69,9.41,0
910,79,1,27.31,9.16,18.14,0
910,79,2,19.32,5.56,13.76,0
910,79,3,24.73,13.02,11.72,0
910,79,4,17.35,13.53,3.82,0
910,79,5,27.11,12.74,14.37,0
910,79,6,16.12,6.77,9.35,0
910,79,7,18.65,9.6,9.06,0
910,79,8,28.08,12.19,15.89,0
910,79,9,20.12,11.82,8.3,0
911,74,0,27.02,14.15,12.87,0
911,74,1,25.59,6.48,19.11,0
911,74,2,15.32,6.51,8.81,0
911,74,3,25.68,11.41,14.27,0
911,74,4,25.12,12.74,12.39,0
911,74,5,28.33,12.95,15.38,0
911,74,6,23.61,6.21,17.41,0
911,74,7,27.3,13.03,14.27,0
911,74,8,21.58,5.26,16.32,0
911,74,9,21.31,9.86,11.45,0
912,80,0,16.63,10.19,6.44,0
912,80,1,29.85,13.62,16.23,0
912,80,2,30.0,10.14,19.85,0
912,80,3,23.34,7.26,16.08,0
912,80,4,29.06,12.86,16.2,0
912,80,5,19.45,5.69,13.76,0
912,80,6,16.39,9.99,6.39,0
912,80,7,26.27,5.6,20.67,0
912,80,8,19.32,6.04,13.28,0
912,80,9,19.49,11.34,8.14,0
913,77,0,21.82,12.47,9.36,0
913,77,1,28.42,6.53,21.9,0
913,77,2,16.6,8.1,8.5,0
913,77,3,29.82,12.93,16.89,0
913,77,4,23.64,11.23,12.4,0
913,77,5,26.05,10.69,15.35,0
913,77,6,26.19,6.33,19.86,0
913,77,7,25.33,13.5,11.82,0
913,77,8,29.7,7.16,22.54,0
913,77,9,20.68,14.3,6.37,0
914,66,0,22.06,6.87,15.19,0
914,66,1,27.86,8.04,19.82,0
914,66,2,28.67,5.73,22.94,0
914,66,3,18.83,6.75,12.08,0
914,66,4,25.58,8.95,16.64,1
914,66,5,28.63,12.31,16.32,0
914,66,6,22.45,5.28,17.18,0
914,66,7,22.84,10.17,12.67,1
914,66,8,26.65,7.99,18.66,0
914,66,9,19.07,9.25,9.82,1
915,42,0,24.5,9.26,15.24,1
915,42,1,15.42,9.71,5.71,1
915,42,2,23.78,9.08,14.69,0
915,42,3,29.29,10.29,19.0,0
915,42,4,26.3,14.22,12.08,1
915,42,5,27.41,14.06,13.35,1
915,42,6,19.71,14.52,5.19,0
915,42,7,20.71,12.92,7.79,1
915,42,8,17.65,10.44,7.21,0
915,42,9,27.39,9.57,17.82,0
916,73,0,19.67,10.75,8.92,0
916,73,1,20.78,13.58,7.21,0
916,73,2,27.15,7.83,19.32,1
916,73,3,16.65,12.46,4.19,0
916,73,4,24.81,11.99,12.82,0
916,73,5,22.12,9.04,13.09,0
916,73,6,19.8,6.83,12.97,0
916,73,7,25.04,11.97,13.07,0
916,73,8,28.23,7.88,20.34,0
916,73,9,26.21,14.17,12.04,0
917,50,0,21.67,13.99,7.67,1
917,50,1,22.21,14.05,8.16,0
917,50,2,18.65,8.25,10.4,1
917,50,3,28.69,14.99,13.7,0
917,50,4,22.26,5.1,17.16,0
917,50,5,20.84,11.33,9.51,0
917,50,6,22.21,14.44,7.77,1
917,50,7,25.68,9.1,16.58,0
917,50,8,25.13,5.1,20.03,1
917,50,9,17.84,6.67,11.17,0
918,55,0,18.59,9.75,8.85,1
918,55,1,23.7,12.21,11.5,1
918,55,2,24.05,13.25,10.8,1
918,55,3,25.66,8.23,17.43,1
918,55,4,23.18,7.26,15.92,0
918,55,5,15.64,5.99,9.66,0
918,55,6,23.83,12.3,11.54,1
918,55,7,27.63,14.53,13.09,0
918,55,8,26.41,10.25,16.16,1
918,55,9,19.89,5.87,14.02,0
919,70,0,18.44,11.36,7.08,0
919,70,1,24.8,7.1,17.69,0
919,70,2,16.66,13.95,2.71,0
919,70,3,25.18,5.67,19.51,0
919,70,4,27.89,6.22,21.67,1
919,70,5,23.16,7.74,15.42,0
919,70,6,23.64,8.73,14.91,1
919,70,7,23.02,8.87,14.15,0
919,70,8,16.54,11.21,5.34,0
919,70,9,21.09,7.32,13.77,1
920,23,0,27.72,8.26,19.45,1
920,23,1,29.21,10.65,18.56,1
920,23,2,19.02,14.34,4.68,1
920,23,3,24.98,9.26,15.72,1
920,23,4,25.71,7.83,17.87,1
920,23,5,21.45,5.07,16.39,1
920,23,6,16.84,10.1,6.74,1
920,23,7,20.13,9.77,10.36,0
920,23,8,21.13,6.82,14.3,1
920,23,9,18.54,6.06,12.49,1
921,75,0,15.34,9.31,6.03,0
921,75,1,17.78,12.84,4.94,0
921,75,2,28.73,10.88,17.85,1
921,75,3,29.44,8.08,21.37,0
921,75,4,19.26,12.28,6.98,0
921,75,5,16.99,6.04,10.94,0
921,75,6,18.56,6.38,12.18,0
921,75,7,27.04,7.79,19.25,0
921,75,8,27.51,6.48,21.03,0
921,75,9,29.33,13.41,15.91,1
922,61,0,19.8,6.42,13.37,0
922,61,1,29.79,7.35,22.44,0
922,61,2,27.62,7.34,20.29,1
922,61,3,15.17,9.12,6.05,0
922,61,4,28.54,6.28,22.27,1
922,61,5,21.12,12.81,8.31,0
922,61,6,22.71,10.92,11.79,1
922,61,7,22.16,14.92,7.24,1
922,61,8,22.79,7.96,14.83,0
922,61,9,23.61,10.77,12.83,0
923,62,0,20.85,10.16,10.68,1
923,62,1,26.84,7.59,19.25,0
923,62,2,18.98,5.11,13.88,1
923,62,3,29.79,8.2,21.59,1
923,62,4,16.78,8.1,8.68,1
923,62,5,22.67,7.14,15.53,0
923,62,6,17.11,9.3,7.81,0
923,62,7,15.93,8.99,6.94,0
923,62,8,18.61,11.05,7.56,0
923,62,9,24.46,6.59,17.87,1
924,49,0,18.15,10.41,7.74,0
924,49,1,19.95,12.86,7.09,1
924,49,2,29.62,6.17,23.46,0
924,49,3,20.52,13.65,6.87,1
924,49,4,20.62,8.35,12.27,0
924,49,5,29.78,6.9,22.89,0
924,49,6,23.03,6.54,16.49,1
924,49,7,29.84,9.53,20.31,1
924,49,8,18.22,7.68,10.54,0
924,49,9,20.03,9.55,10.48,1
925,62,0,19.9,5.7,14.2,0
925,62,1,17.98,12.57,5.41,0
925,62,2,22.12,7.91,14.2,0
925,62,3,27.67,7.86,19.81,1
925,62,4,25.22,6.95,18.27,0
925,62,5,16.42,11.2,5.22,0
925,62,6,16.71,11.49,5.22,0
925,62,7,18.26,8.53,9.72,0
925,62,8,16.37,14.58,1.8,0
925,62,9,16.54,13.23,3.31,0
926,78,0,23.95,7.77,16.18,0
926,78,1,25.85,10.52,15.32,0
926,78,2,18.81,8.83,9.98,0
926,78,3,20.06,11.84,8.22,0
926,78,4,19.99,7.34,12.65,0
926,78,5,28.36,9.1,19.26,1
926,78,6,25.42,12.84,12.58,1
926,78,7,23.93,10.88,13.04,0
926,78,8,26.25,9.28,16.96,0
926,78,9,22.76,7.48,15.27,0
927,64,0,26.05,14.74,11.31,0
927,64,1,15.97,14.88,1.09,0
927,64,2,29.2,6.04,23.16,0
927,64,3,17.01,13.36,3.65,0
927,64,4,22.52,6.87,15.65,1
927,64,5,23.82,10.06,13.76,0
927,64,6,19.58,9.02,10.55,1
927,64,7,24.15,9.23,14.92,0
927,64,8,24.63,8.99,15.64,0
927,64,9,28.58,5.16,23.42,0
928,38,0,29.15,11.54,17.61,1
928,38,1,18.05,13.33,4.72,1
928,38,2,18.72,6.92,11.81,1
928,38,3,29.3,11.02,18.28,1
928,38,4,29.31,7.31,22.01,1
928,38,5,23.98,10.08,13.9,1
928,38,6,15.93,9.54,6.38,1
928,38,7,19.12,7.22,11.89,1
928,38,8,20.3,8.09,12.21,0
928,38,9,28.99,10.75,18.25,0
929,33,0,29.87,8.56,21.31,1
929,33,1,29.39,11.09,18.3,1
929,33,2,25.34,7.06,18.28,1
929,33,3,18.41,7.45,10.96,1
929,33,4,28.21,7.96,20.25,1
929,33,5,16.3,10.56,5.74,0
929,33,6,17.18,6.0,11.18,1
929,33,7,23.45,7.94,15.51,1
929,33,8,21.37,8.14,13.23,0
929,33,9,15.63,7.35,8.28,0
930,71,0,27.51,6.12,21.39,0
930,71,1,25.4,7.73,17.67,0
930,71,2,19.46,6.5,12.96,0
930,71,3,23.7,13.26,10.44,0
930,71,4,20.22,9.68,10.54,0
930,71,5,26.27,8.27,18.01,0
930,71,6,20.84,12.16,8.68,0
930,71,7,18.85,9.26,9.59,0
930,71,8,23.6,14.65,8.95,1
930,71,9,21.9,9.19,12.71,0
931,38,0,27.18,13.41,13.76,0
931,38,1,24.62,14.49,10.13,1
931,38,2,27.49,14.22,13.28,1
931,38,3,25.94,8.77,17.17,1
931,38,4,23.8,6.96,16.83,1
931,38,5,28.09,5.86,22.23,1
931,38,6,24.1,8.31,15.79,1
931,38,7,21.09,5.87,15.22,1
931,38,8,28.48,7.18,21.3,1
931,38,9,29.58,13.27,16.31,1
932,28,0,22.63,12.3,10.33,1
932,28,1,26.41,9.57,16.84,1
932,28,2,21.97,11.48,10.49,1
932,28,3,16.06,5.65,10.41,0
932,28,4,17.28,7.94,9.33,1
932,28,5,21.15,6.81,14.33,1
932,28,6,23.53,9.53,14.01,0
932,28,7,19.27,11.61,7.66,1
932,28,8,20.88,12.41,8.47,1
932,28,9,23.85,6.53,17.31,1
933,77,0,22.85,11.75,11.1,0
933,77,1,28.77,7.26,21.51,0
933,77,2,18.04,6.7,11.34,0
933,77,3,26.97,9.96,17.01,0
933,77,4,29.26,8.71,20.55,0
933,77,5,19.11,7.39,11.72,0
933,77,6,19.37,10.16,9.21,0
933,77,7,26.66,12.1,14.56,0
933,77,8,16.74,10.42,6.31,0
933,77,9,16.27,10.27,6.0,0
934,54,0,26.34,8.14,18.2,0
934,54,1,26.38,5.58,20.8,0
934,54,2,23.44,11.95,11.49,0
934,54,3,22.25,8.68,13.57,1
934,54,4,29.19,8.18,21.02,1
934,54,5,17.51,13.57,3.94,0
934,54,6,26.68,13.09,13.59,0
934,54,7,23.26,6.77,16.49,1
934,54,8,23.61,8.67,14.94,0
934,54,9,22.48,11.02,11.46,1
935,53,0,15.49,12.22,3.28,1
935,53,1,24.78,10.47,14.32,0
935,53,2,27.53,9.13,18.4,0
935,53,3,16.76,8.86,7.9,0
935,53,4,24.34,9.84,14.5,1
935,53,5,27.05,7.73,19.32,0
935,53,6,24.17,8.73,15.45,1
935,53,7,18.49,13.89,4.6,0
935,53,8,23.62,9.66,13.96,0
935,53,9,21.99,11.44,10.55,1
936,52,0,27.58,12.02,15.56,1
936,52,1,27.46,9.87,17.59,1
936,52,2,16.17,12.0,4.17,0
936,52,3,27.11,11.56,15.56,1
936,52,4,16.41,8.45,7.96,0
936,52,5,29.43,7.41,22.01,0
936,52,6,23.61,5.32,18.29,0
936,52,7,27.09,7.76,19.33,0
936,52,8,18.54,5.76,12.78,1
936,52,9,27.56,9.17,18.38,0
937,36,0,22.97,9.81,13.16,0
937,36,1,21.35,13.02,8.33,1
937,36,2,24.54,12.03,12.52,0
937,36,3,18.36,11.04,7.32,1
937,36,4,20.74,6.07,14.67,1
937,36,5,27.55,12.5,15.06,1
937,36,6,27.43,5.81,21.62,1
937,36,7,28.02,13.39,14.63,1
937,36,8,26.18,9.27,16.9,0
937,36,9,22.96,12.65,10.31,1
938,37,0,23.85,10.5,13.35,1
938,37,1,25.43,14.18,11.25,0
938,37,2,18.29,13.26,5.04,1
938,37,3,24.33,13.83,10.51,1
938,37,4,27.75,12.99,14.76,1
938,37,5,19.63,9.05,10.58,0
938,37,6,18.03,10.8,7.23,1
938,37,7,18.27,12.63,5.64,1
938,37,8,29.79,10.01,19.78,1
938,37,9,15.54,14.57,0.98,1
939,74,0,23.08,8.96,14.12,0
939,74,1,24.65,11.62,13.03,0
939,74,2,22.49,12.9,9.59,0
939,74,3,17.49,8.13,9.35,0
939,74,4,16.89,8.78,8.11,0
939,74,5,16.09,11.04,5.05,0
939,74,6,29.46,13.29,16.17,0
939,74,7,15.34,13.34,2.0,1
939,74,8,18.08,10.44,7.64,0
939,74,9,27.51,12.77,14.74,0
940,35,0,27.24,7.2,20.04,0
940,35,1,20.33,11.67,8.66,1
940,35,2,25.58,14.72,10.86,1
940,35,3,16.41,6.24,10.17,1
940,35,4,19.36,13.07,6.29,1
940,35,5,22.27,12.17,10.1,1
940,35,6,20.3,12.57,7.73,0
940,35,7,15.22,6.44,8.78,1
940,35,8,20.27,7.91,12.36,1
940,35,9,27.42,6.92,20.5,1
941,64,0,20.52,10.06,10.46,0
941,64,1,28.4,6.92,21.48,1
941,64,2,24.41,8.94,15.47,1
941,64,3,16.76,10.59,6.17,0
941,64,4,29.96,9.06,20.9,1
941,64,5,24.43,7.44,16.99,0
941,64,6,22.24,9.54,12.7,0
941,64,7,18.25,14.04,4.21,0
941,64,8,20.0,6.81,13.19,0
941,64,9,19.99,10.57,9.42,1
942,58,0,28.72,5.99,22.73,1
942,58,1,16.64,7.57,9.07,0
942,58,2,24.23,7.27,16.95,0
942,58,3,27.01,12.54,14.47,0
942,58,4,24.29,10.01,14.28,0
942,58,5,18.36,10.57,7.78,0
942,58,6,23.91,14.2,9.71,0
942,58,7,25.43,11.49,13.94,0
942,58,8,24.68,7.22,17.46,1
942,58,9,29.68,5.45,24.23,0
943,66,0,21.38,8.6,12.78,0
943,66,1,26.18,14.05,12.13,0
943,66,2,23.46,13.92,9.54,0
943,66,3,29.54,12.18,17.36,1
943,66,4,15.35,13.25,2.1,0
943,66,5,26.2,7.8,18.4,0
943,66,6,19.74,9.51,10.24,0
943,66,7,28.7,7.34,21.36,0
943,66,8,20.41,11.63,8.78,0
943,66,9,28.86,6.02,22.84,1
944,31,0,26.5,8.69,17.81,1
944,31,1,22.55,11.52,11.03,1
944,31,2,19.37,13.09,6.28,1
944,31,3,15.53,7.82,7.71,1
944,31,4,17.99,13.27,4.72,0
944,31,5,22.07,14.16,7.91,1
944,31,6,18.53,11.61,6.91,1
944,31,7,20.03,8.44,11.59,1
944,31,8,19.37,12.1,7.26,1
944,31,9,21.61,8.98,12.63,1
945,32,0,19.25,5.86,13.4,1
945,32,1,19.82,10.48,9.34,0
945,32,2,20.94,14.45,6.49,0
945,32,3,29.77,13.76,16.01,1
945,32,4,23.98,6.3,17.68,1
945,32,5,24.0,10.07,13.93,1
945,32,6,21.66,10.24,11.42,1
945,32,7,25.76,13.77,11.99,0
945,32,8,26.79,5.14,21.65,0
945,32,9,19.12,13.88,5.24,1
946,48,0,21.59,12.49,9.1,0
946,48,1,21.24,11.79,9.45,0
946,48,2,19.14,11.46,7.67,1
946,48,3,25.41,5.03,20.38,0
946,48,4,21.02,8.03,12.98,0
946,48,5,24.68,14.65,10.03,0
946,48,6,25.76,9.79,15.97,1
946,48,7,15.49,8.59,6.9,0
946,48,8,20.76,9.62,11.14,1
946,48,9,19.11,5.62,13.49,0
947,18,0,21.72,11.06,10.66,1
947,18,1,26.98,12.51,14.47,1
947,18,2,22.49,8.54,13.95,1
947,18,3,15.81,6.53,9.29,1
947,18,4,24.21,5.08,19.13,1
947,18,5,23.38,9.85,13.53,1
947,18,6,22.79,6.62,16.17,1
947,18,7,19.34,12.1,7.25,1
947,18,8,22.2,10.72,11.49,1
947,18,9,19.61,5.97,13.63,1
948,70,0,24.0,11.98,12.02,0
948,70,1,26.35,10.84,15.5,1
948,70,2,28.35,8.06,20.3,1
948,70,3,16.32,12.2,4.12,0
948,70,4,25.5,14.16,11.34,0
948,70,5,23.42,11.19,12.22,0
948,70,6,19.69,14.56,5.12,0
948,70,7,26.46,11.33,15.13,0
948,70,8,15.43,5.78,9.65,1
948,70,9,23.89,11.03,12.87,0
949,71,0,22.01,5.68,16.33,0
949,71,1,15.12,12.77,2.35,0
949,71,2,29.97,9.12,20.85,1
949,71,3,18.52,10.88,7.64,0
949,71,4,16.55,6.22,10.34,0
949,71,5,25.01,7.51,17.5,0
949,71,6,16.93,14.26,2.67,0
949,71,7,16.22,8.4,7.83,0
949,71,8,22.9,11.87,11.04,0
949,71,9,24.91,8.65,16.26,1
950,71,0,29.61,13.19,16.42,1
950,71,1,21.74,11.35,10.39,0
950,71,2,23.67,10.34,13.33,0
950,71,3,17.12,12.59,4.53,0
950,71,4,18.66,12.38,6.28,0
950,71,5,19.15,13.73,5.42,0
950,71,6,20.19,9.27,10.91,0
950,71,7,18.17,9.69,8.49,0
950,71,8,23.09,11.08,12.01,0
950,71,9,17.99,9.1,8.89,0
951,20,0,26.7,11.54,15.16,1
951,20,1,29.62,6.08,23.54,1
951,20,2,20.12,7.29,12.83,1
951,20,3,15.59,6.77,8.82,1
951,20,4,25.25,13.76,11.49,1
951,20,5,17.73,10.65,7.08,1
951,20,6,19.66,13.06,6.6,1
951,20,7,17.25,9.39,7.86,1
951,20,8,20.9,9.88,11.02,1
951,20,9,29.05,10.63,18.43,1
952,33,0,26.41,11.61,14.8,1
952,33,1,15.03,11.13,3.9,1
952,33,2,16.77,9.45,7.32,0
952,33,3,29.43,8.74,20.68,1
952,33,4,27.77,8.34,19.43,1
952,33,5,19.23,13.99,5.24,1
952,33,6,19.94,9.65,10.29,0
952,33,7,29.07,9.26,19.81,0
952,33,8,17.42,6.57,10.85,0
952,33,9,22.65,6.86,15.79,1
953,40,0,26.75,13.27,13.48,0
953,40,1,23.54,13.67,9.87,1
953,40,2,24.11,12.59,11.52,1
953,40,3,16.1,8.5,7.6,0
953,40,4,17.88,6.48,11.4,1
953,40,5,15.48,12.43,3.05,1
953,40,6,16.86,11.99,4.87,0
953,40,7,15.3,7.34,7.96,0
953,40,8,20.78,14.39,6.39,1
953,40,9,18.27,7.14,11.13,1
954,74,0,28.45,14.8,13.65,0
954,74,1,27.78,13.47,14.31,0
954,74,2,27.39,7.08,20.31,0
954,74,3,24.61,13.75,10.86,0
954,74,4,27.59,9.74,17.85,0
954,74,5,29.7,6.53,23.16,0
954,74,6,22.84,11.43,11.4,0
954,74,7,21.14,9.19,11.96,0
954,74,8,15.29,9.97,5.32,0
954,74,9,28.92,5.88,23.04,0
955,28,0,29.21,14.01,15.2,1
955,28,1,23.84,7.81,16.03,1
955,28,2,16.35,12.86,3.49,1
955,28,3,25.02,8.58,16.44,1
955,28,4,23.33,13.02,10.31,1
955,28,5,20.98,6.3,14.68,1
955,28,6,24.07,6.89,17.18,1
955,28,7,28.46,10.34,18.11,1
955,28,8,15.8,6.2,9.6,1
955,28,9,25.03,11.41,13.61,1
956,29,0,24.5,9.05,15.45,1
956,29,1,27.02,8.32,18.7,1
956,29,2,28.1,7.12,20.98,1
956,29,3,25.6,11.84,13.76,1
956,29,4,17.76,8.52,9.24,1
956,29,5,23.12,7.93,15.19,1
956,29,6,15.01,5.6,9.41,1
956,29,7,29.37,13.91,15.46,0
956,29,8,21.25,5.47,15.79,1
956,29,9,25.14,6.35,18.78,1
957,27,0,15.84,9.75,6.09,1
957,27,1,16.37,9.11,7.26,1
957,27,2,23.06,12.49,10.57,1
957,27,3,26.87,5.26,21.6,1
957,27,4,23.81,14.57,9.24,1
957,27,5,17.38,10.18,7.21,1
957,27,6,22.19,6.97,15.22,1
957,27,7,17.25,12.44,4.81,1
957,27,8,16.18,13.9,2.28,0
957,27,9,19.74,5.46,14.29,1
958,49,0,20.6,14.08,6.53,1
958,49,1,15.59,14.49,1.09,0
958,49,2,15.42,12.16,3.26,1
958,49,3,25.52,13.69,11.83,1
958,49,4,18.58,5.24,13.34,1
958,49,5,15.44,13.01,2.44,1
958,49,6,22.4,12.88,9.52,0
958,49,7,21.44,5.12,16.32,0
958,49,8,16.87,12.65,4.22,1
958,49,9,25.11,11.46,13.65,0
959,33,0,19.0,7.67,11.33,0
959,33,1,15.19,6.82,8.38,1
959,33,2,27.26,8.58,18.67,1
959,33,3,23.36,5.65,17.71,1
959,33,4,27.21,14.92,12.28,1
959,33,5,24.9,9.15,15.76,1
959,33,6,24.22,6.22,17.99,1
959,33,7,18.92,8.61,10.31,1
959,33,8,20.39,10.53,9.86,1
959,33,9,24.53,13.54,10.99,1
960,25,0,22.62,11.49,11.13,1
960,25,1,20.48,11.42,9.06,1
960,25,2,20.55,10.33,10.22,1
960,25,3,22.61,11.54,11.07,1
960,25,4,16.7,14.91,1.79,0
960,25,5,20.45,7.49,12.96,1
960,25,6,28.23,10.21,18.02,1
960,25,7,20.37,8.88,11.48,1
960,25,8,25.58,8.59,16.99,1
960,25,9,20.54,13.54,7.0,1
961,55,0,20.02,14.07,5.95,1
961,55,1,15.75,6.27,9.47,1
961,55,2,16.32,11.61,4.7,0
961,55,3,24.71,11.88,12.83,0
961,55,4,18.11,11.22,6.88,0
961,55,5,29.15,7.32,21.83,1
961,55,6,24.8,12.4,12.4,1
961,55,7,23.56,5.6,17.97,0
961,55,8,16.65,5.68,10.97,1
961,55,9,21.41,5.97,15.44,0
962,29,0,28.48,7.6,20.88,1
962,29,1,15.64,8.87,6.77,1
962,29,2,18.43,11.45,6.98,1
962,29,3,27.91,11.65,16.26,1
962,29,4,29.03,14.42,14.61,1
962,29,5,22.43,8.35,14.08,1
962,29,6,23.07,14.33,8.74,1
962,29,7,19.65,8.16,11.49,0
962,29,8,16.49,9.56,6.93,1
962,29,9,16.1,9.11,6.99,1
963,41,0,15.98,10.1,5.88,0
963,41,1,29.68,10.32,19.37,1
963,41,2,19.28,14.97,4.31,1
963,41,3,21.79,5.03,16.76,1
963,41,4,16.07,12.44,3.63,0
963,41,5,23.58,7.87,15.72,0
963,41,6,15.05,8.34,6.71,0
963,41,7,28.62,7.35,21.27,1
963,41,8,23.07,13.74,9.33,1
963,41,9,21.37,6.82,14.54,1
964,45,0,17.21,14.76,2.44,1
964,45,1,29.03,7.05,21.97,0
964,45,2,24.82,6.13,18.69,0
964,45,3,19.78,8.83,10.95,1
964,45,4,21.34,11.64,9.7,0
964,45,5,19.94,14.24,5.69,0
964,45,6,15.61,5.15,10.46,1
964,45,7,23.86,7.78,16.08,1
964,45,8,25.18,11.02,14.16,1
964,45,9,28.27,11.8,16.47,1
965,70,0,25.25,6.13,19.13,0
965,70,1,17.53,5.41,12.12,0
965,70,2,17.26,11.34,5.93,0
965,70,3,17.23,5.25,11.98,0
965,70,4,15.03,8.44,6.59,0
965,70,5,27.28,13.39,13.89,0
965,70,6,18.71,12.2,6.51,0
965,70,7,18.22,10.47,7.75,0
965,70,8,15.8,5.6,10.2,0
965,70,9,27.89,11.04,16.85,0
966,25,0,27.68,12.29,15.39,1
966,25,1,19.8,6.98,12.82,1
966,25,2,19.3,8.39,10.91,1
966,25,3,17.54,13.06,4.47,1
966,25,4,22.21,12.46,9.76,1
966,25,5,20.42,9.75,10.67,1
966,25,6,29.86,11.31,18.55,1
966,25,7,15.22,13.8,1.41,0
966,25,8,23.63,12.54,11.09,1
966,25,9,19.29,13.52,5.77,1
967,75,0,23.69,11.59,12.1,0
967,75,1,25.98,7.11,18.87,0
967,75,2,29.7,10.55,19.16,0
967,75,3,27.2,11.66,15.54,0
967,75,4,19.56,11.43,8.13,0
967,75,5,26.98,12.6,14.38,0
967,75,6,25.54,9.95,15.6,0
967,75,7,21.19,13.95,7.24,0
967,75,8,19.31,8.52,10.79,0
967,75,9,23.17,6.47,16.7,0
968,45,0,18.38,10.98,7.4,1
968,45,1,29.68,9.55,20.13,0
968,45,2,26.53,12.14,14.39,0
968,45,3,16.51,11.78,4.72,1
968,45,4,26.79,14.57,12.22,0
968,45,5,16.72,8.7,8.03,1
968,45,6,16.83,5.98,10.85,1
968,45,7,29.88,10.69,19.19,0
968,45,8,22.07,11.62,10.44,0
968,45,9,23.83,5.65,18.18,1
969,53,0,29.89,8.87,21.02,0
969,53,1,16.6,6.41,10.19,0
969,53,2,19.51,8.05,11.45,1
969,53,3,29.5,5.84,23.65,0
969,53,4,20.12,13.49,6.63,0
969,53,5,20.23,6.29,13.94,1
969,53,6,26.38,6.45,19.93,1
969,53,7,18.07,8.56,9.51,1
969,53,8,27.85,13.6,14.25,1
969,53,9,24.18,11.42,12.76,0
970,43,0,22.81,10.1,12.71,0
970,43,1,25.55,8.47,17.08,1
970,43,2,19.05,10.49,8.56,1
970,43,3,23.1,9.06,14.04,0
970,43,4,16.1,10.72,5.37,0
970,43,5,20.76,9.21,11.55,0
970,43,6,19.21,13.71,5.5,0
970,43,7,24.76,12.73,12.03,0
970,43,8,22.88,14.67,8.21,1
970,43,9,17.31,7.87,9.44,0
